"subject"	"cond"	"rt"	"acc"	"age"
"R08T1-B"	"reading"	508.587999999523	1	20
"R08T1-B"	"reading"	701.925400000066	1	20
"R08T1-B"	"reading"	825.758300002664	1	20
"R08T1-B"	"reading"	726.125300001353	1	20
"R08T1-B"	"reading"	1321.1745999977	1	20
"R08T1-B"	"reading"	966.719200000167	1	20
"R08T1-B"	"reading"	670.757800001651	1	20
"R08T1-B"	"reading"	539.884199999273	1	20
"R08T1-B"	"reading"	524.790400002152	1	20
"R08T1-B"	"reading"	1182.34219999611	1	20
"R08T1-B"	"reading"	618.28730000183	1	20
"R08T1-B"	"reading"	685.88220000267	1	20
"R08T1-B"	"reading"	533.786099996418	1	20
"R08T1-B"	"reading"	1262.81130000204	1	20
"R08T1-B"	"reading"	1077.56260000169	1	20
"R08T1-A"	"neutral"	734.907800000161	1	14
"R08T1-A"	"verbal"	1097.25300000003	1	14
"R08T1-A"	"incongruent"	1506.12419999996	1	14
"R08T1-A"	"congruent"	1872.83799999999	1	14
"R08T1-A"	"incongruent"	1369.76610000012	1	14
"R08T1-A"	"neutral"	998.652900000103	1	14
"R08T1-A"	"congruent"	548.716100000311	1	14
"R08T1-A"	"verbal"	2548.99500000011	1	14
"R08T1-A"	"incongruent"	1184.09609999973	1	14
"R08T1-A"	"congruent"	643.821500000078	1	14
"R08T1-A"	"verbal"	1134.71390000032	1	14
"R08T1-A"	"incongruent"	2994.77779999981	1	14
"R08T1-A"	"neutral"	742.771199999843	1	14
"R08T1-A"	"congruent"	1980.1314000003	1	14
"R08T1-A"	"verbal"	1621.3807000001	1	14
"R08T1-A"	"neutral"	1930.51979999943	1	14
"R08T1-A"	"incongruent"	874.951600000262	1	14
"R08T1-A"	"congruent"	1159.65089999977	1	14
"R08T1-A"	"verbal"	511.724300000351	1	14
"R08T1-A"	"neutral"	792.431699999608	1	14
"R08T1-A"	"incongruent"	594.294100000523	1	14
"R08T1-A"	"congruent"	891.201300000306	0	14
"R08T1-A"	"incongruent"	2177.99470000016	0	14
"R08T1-A"	"verbal"	1517.82729999954	1	14
"R08T1-A"	"congruent"	676.813000000082	1	14
"R08T1-A"	"verbal"	1716.41369999945	1	14
"R08T1-A"	"neutral"	586.218700000085	1	14
"R08T1-A"	"incongruent"	536.524300000165	1	14
"R08T1-A"	"congruent"	1204.8973000003	1	14
"R08T1-A"	"verbal"	635.74580000015	1	14
"R08T1-A"	"neutral"	544.826599999797	1	14
"R08T1-A"	"congruent"	1905.91870000027	1	14
"R08T1-A"	"incongruent"	3234.07279999973	1	14
"R08T1-A"	"verbal"	1283.0941999997	1	14
"R08T1-A"	"incongruent"	1179.81570000015	1	14
"R08T1-A"	"congruent"	2821.02809999976	1	14
"R08T1-A"	"verbal"	586.027400000021	1	14
"R08T1-A"	"neutral"	891.609900000039	1	14
"R08T1-A"	"incongruent"	2503.90150000015	1	14
"R08T1-A"	"congruent"	944.566700000316	1	14
"R08T1-A"	"verbal"	1208.80449999962	1	14
"R08T1-A"	"congruent"	1650.2705000001	1	14
"R08T1-A"	"verbal"	611.094699999783	1	14
"R08T1-A"	"incongruent"	610.412500000093	1	14
"R08T1-A"	"neutral"	1902.01539999992	1	14
"R08T1-A"	"congruent"	800.569800000172	1	14
"R08T1-A"	"verbal"	734.580899999943	1	14
"R08T1-A"	"neutral"	944.799099999946	1	14
"R08T1-A"	"incongruent"	751.046399999876	1	14
"R08T1-A"	"congruent"	945.178199999966	1	14
"R08T1-A"	"verbal"	1819.31080000009	1	14
"R08T1-A"	"neutral"	982.229700000025	1	14
"R08T1-A"	"incongruent"	1963.90590000059	1	14
"R08T1-A"	"verbal"	2668.97039999953	1	14
"R08T1-A"	"incongruent"	1138.83410000009	1	14
"R08T1-A"	"congruent"	549.388299999759	1	14
"R08T1-A"	"incongruent"	511.978600000031	1	14
"R08T1-A"	"neutral"	891.175499999896	1	14
"R08T1-A"	"congruent"	561.563200000208	1	14
"R08T1-A"	"neutral"	841.737199999858	1	14
"R08T1-A"	"incongruent"	932.898599999957	1	14
"R08T1-A"	"verbal"	524.091900000349	1	14
"R08T1-A"	"incongruent"	528.237499999348	1	14
"R08T1-A"	"neutral"	883.118400000501	1	14
"R08T1-A"	"congruent"	1006.54209999973	1	14
"R08T1-A"	"neutral"	627.251500000246	1	14
"R08T1-A"	"incongruent"	1039.91429999983	1	14
"R08T1-A"	"verbal"	668.955800000113	1	14
"R08T1-A"	"congruent"	833.150699999649	1	14
"R08T1-A"	"neutral"	812.988900000229	1	14
"R08T1-A"	"incongruent"	1295.54879999999	1	14
"R08T1-A"	"verbal"	549.138799999841	1	14
"R08T1-A"	"incongruent"	726.316300000064	1	14
"R08T1-A"	"neutral"	536.642399999779	1	14
"R08T1-A"	"verbal"	532.696500000078	1	14
"R08T1-A"	"incongruent"	1377.99410000024	1	14
"R08T1-A"	"neutral"	742.642799999565	1	14
"R08T1-A"	"verbal"	586.294600000139	1	14
"R08T1-A"	"congruent"	2144.71160000004	1	14
"R08T1-A"	"incongruent"	627.301099999808	1	14
"R08T1-A"	"congruent"	1159.07780000009	1	14
"R08T1-A"	"verbal"	1604.84259999963	1	14
"R08T1-A"	"congruent"	1138.79890000029	1	14
"R08T1-A"	"neutral"	701.766399999615	1	14
"R08T1-A"	"congruent"	2198.42580000032	1	14
"R08T1-A"	"verbal"	586.177499999758	1	14
"R08T1-A"	"incongruent"	635.298000000417	1	14
"R08T1-A"	"verbal"	1039.71799999988	0	14
"R08T1-A"	"neutral"	1910.13379999995	1	14
"R08T1-A"	"congruent"	944.885400000028	0	14
"R08T1-A"	"neutral"	833.589499999769	1	14
"R08T1-A"	"incongruent"	1922.30280000018	1	14
"R08T1-A"	"verbal"	1481.4086000002	1	14
"R08T1-A"	"incongruent"	1736.34299999988	1	14
"R08T1-A"	"congruent"	792.201700000092	1	14
"R08T1-A"	"neutral"	1509.93619999988	1	14
"R08T1-A"	"verbal"	1481.46829999983	1	14
"R08T1-A"	"neutral"	1770.01940000011	1	14
"R08T1-A"	"incongruent"	924.157600000035	1	14
"R08T1-A"	"congruent"	911.719999999739	1	14
"R08T1-A"	"verbal"	660.336300000083	1	14
"R08T1-A"	"incongruent"	577.702900000382	1	14
"R08T1-A"	"neutral"	1023.33359999955	1	14
"R08T1-A"	"congruent"	2722.35510000028	1	14
"R08T1-A"	"incongruent"	1039.80859999964	1	14
"R08T1-A"	"incongruent"	652.079099999741	1	14
"R08T1-A"	"neutral"	701.450999999885	1	14
"R08T1-A"	"congruent"	528.6343000005	1	14
"R08T1-A"	"neutral"	532.562299999874	1	14
"R08T1-A"	"verbal"	1291.53099999996	1	14
"R08T1-A"	"incongruent"	779.654600000009	1	14
"R08T1-A"	"verbal"	1077.12740000011	1	14
"R08T1-A"	"congruent"	631.60599999968	1	14
"R08T1-A"	"neutral"	742.578399999999	1	14
"R08T1-A"	"reading"	1031.30280000018	1	14
"R08T1-A"	"reading"	681.109699999914	1	14
"R08T1-A"	"reading"	1274.92950000055	1	14
"R08T1-A"	"reading"	1975.68080000021	1	14
"R08T1-A"	"reading"	590.257600000128	1	14
"R08T1-A"	"reading"	565.511099999771	1	14
"R08T1-A"	"reading"	1567.5661000004	1	14
"R08T1-A"	"reading"	1972.14899999974	1	14
"R08T1-A"	"reading"	647.967399999965	1	14
"R08T1-A"	"reading"	759.116400000174	1	14
"R08T1-A"	"reading"	1452.27819999959	1	14
"R08T1-A"	"reading"	1262.61150000012	1	14
"R08T1-A"	"reading"	1143.0449000001	1	14
"R08T1-A"	"reading"	842.045100000221	1	14
"R08T1-A"	"reading"	549.084299999755	1	14
"R08T1-A"	"reading"	2639.86100000003	1	14
"R08T1-A"	"reading"	1114.28010000009	1	14
"R08T1-A"	"reading"	705.536399999633	1	14
"R08T1-A"	"reading"	519.88850000035	1	14
"R08T1-A"	"reading"	821.546500000171	1	14
"R08T1-A"	"reading"	1609.12639999995	1	14
"R08T1-A"	"reading"	1893.63840000005	1	14
"R08T1-A"	"reading"	635.530199999921	1	14
"R08T1-A"	"reading"	1052.05030000024	1	14
"R08T1-A"	"reading"	730.267099999823	1	14
"R08T1-A"	"reading"	557.290100000333	1	14
"R08T1-A"	"reading"	565.407600000035	1	14
"R08T1-A"	"reading"	1147.36869999953	1	14
"R08T1-A"	"reading"	1262.28090000013	0	14
"R08T1-A"	"reading"	1159.53120000008	0	14
"R08T1-A"	"reading"	1988.55960000027	1	14
"R08T1-A"	"reading"	813.288999999873	1	14
"R08T1-A"	"reading"	796.41999999946	1	14
"R08T1-A"	"reading"	742.986200000625	1	14
"R08T1-A"	"reading"	1807.11669999966	1	14
"R08T1-A"	"reading"	602.622099999338	1	14
"R08T1-A"	"reading"	503.665900000371	1	14
"R08T1-A"	"reading"	759.390999999829	1	14
"R08T1-A"	"reading"	561.382699999958	1	14
"R08T1-A"	"reading"	2507.92590000015	1	14
"R08T1-A"	"reading"	961.194600000046	1	14
"R08T1-A"	"reading"	503.555700000376	1	14
"R08T1-A"	"reading"	652.153499999549	1	14
"R08T1-A"	"reading"	1435.67089999979	1	14
"R08T1-A"	"reading"	924.126900000032	1	14
"R08T1-A"	"reading"	738.683199999854	1	14
"R08T1-A"	"reading"	1006.99140000064	1	14
"R08T1-A"	"reading"	565.599999999627	1	14
"R08T1-A"	"reading"	949.222000000067	1	14
"R08T1-A"	"reading"	643.961600000039	1	14
"R08T1-A"	"reading"	928.744999999646	1	14
"R08T1-A"	"reading"	957.455000000075	1	14
"R08T1-A"	"reading"	1006.70610000053	0	14
"R08T1-A"	"reading"	2004.84669999965	1	14
"R08T1-A"	"reading"	561.237399999984	1	14
"R08T1-A"	"reading"	1048.40390000027	1	14
"R08T1-A"	"reading"	1138.39390000002	1	14
"R08T1-A"	"reading"	569.526999999769	1	14
"R08T1-A"	"reading"	973.669999999925	1	14
"R0DYS-D"	"neutral"	6094.57770000026	1	80
"R0DYS-D"	"verbal"	3678.67979999632	1	80
"R0DYS-D"	"incongruent"	3001.09960000217	1	80
"R0DYS-D"	"congruent"	3582.82660000026	1	80
"R0DYS-D"	"incongruent"	4334.49010000005	1	80
"R0DYS-D"	"neutral"	3313.22849999741	1	80
"R0DYS-D"	"verbal"	3534.53940000385	1	80
"R0DYS-D"	"congruent"	2261.09059999883	1	80
"R0DYS-D"	"verbal"	3395.76410000026	1	80
"R0DYS-D"	"incongruent"	2241.89619999751	0	80
"R0DYS-D"	"neutral"	9716.76559999958	1	80
"R0DYS-D"	"congruent"	7365.04620000347	1	80
"R0DYS-D"	"verbal"	6928.03099999577	1	80
"R0DYS-D"	"incongruent"	3961.7368000038	1	80
"R0DYS-D"	"neutral"	3395.76460000128	1	80
"R0DYS-D"	"congruent"	2494.50599999726	1	80
"R0DYS-D"	"verbal"	3336.32919999957	1	80
"R0DYS-D"	"neutral"	2581.03990000114	1	80
"R0DYS-D"	"incongruent"	5278.00320000201	1	80
"R0DYS-D"	"congruent"	2905.36180000007	1	80
"R0DYS-D"	"verbal"	3385.71849999577	1	80
"R0DYS-D"	"neutral"	2871.13590000197	1	80
"R0DYS-D"	"incongruent"	3591.17929999903	1	80
"R0DYS-D"	"congruent"	2948.53759999573	0	80
"R0DYS-D"	"verbal"	3734.03060000017	1	80
"R0DYS-D"	"incongruent"	3380.621199999	1	80
"R0DYS-D"	"neutral"	3689.84650000185	1	80
"R0DYS-D"	"congruent"	3039.28709999844	1	80
"R0DYS-D"	"verbal"	2374.49949999899	1	80
"R0DYS-D"	"neutral"	2636.53170000017	0	80
"R0DYS-D"	"incongruent"	3482.28429999948	1	80
"R0DYS-D"	"congruent"	3678.84600000083	1	80
"R0DYS-D"	"verbal"	4037.17720000073	1	80
"R0DYS-D"	"neutral"	2210.47269999981	1	80
"R0DYS-D"	"congruent"	2867.06969999894	1	80
"R0DYS-D"	"incongruent"	3127.91660000384	0	80
"R0DYS-D"	"verbal"	5909.43070000038	1	80
"R0DYS-D"	"incongruent"	3398.79469999671	1	80
"R0DYS-D"	"neutral"	4457.13620000333	1	80
"R0DYS-D"	"congruent"	2352.45149999484	1	80
"R0DYS-D"	"verbal"	1997.93270000443	0	80
"R0DYS-D"	"neutral"	8388.64739999548	1	80
"R0DYS-D"	"incongruent"	5291.10920000449	1	80
"R0DYS-D"	"congruent"	5275.97399999574	1	80
"R0DYS-D"	"verbal"	3127.78350000083	1	80
"R0DYS-D"	"congruent"	3045.48939999938	1	80
"R0DYS-D"	"verbal"	3238.5876000002	1	80
"R0DYS-D"	"incongruent"	5123.93879999965	1	80
"R0DYS-D"	"neutral"	3803.56530000269	1	80
"R0DYS-D"	"congruent"	3628.45859999955	1	80
"R0DYS-D"	"verbal"	5747.21179999784	1	80
"R0DYS-D"	"neutral"	3603.25260000303	1	80
"R0DYS-D"	"incongruent"	2967.7789000012	1	80
"R0DYS-D"	"congruent"	5913.32239999622	1	80
"R0DYS-D"	"verbal"	3013.69730000198	1	80
"R0DYS-D"	"neutral"	4331.76849999651	1	80
"R0DYS-D"	"congruent"	3702.93350000307	1	80
"R0DYS-D"	"incongruent"	4898.21130000055	1	80
"R0DYS-D"	"verbal"	3981.93549999967	1	80
"R0DYS-D"	"incongruent"	3377.62340000272	1	80
"R0DYS-D"	"neutral"	4217.74039999396	1	80
"R0DYS-D"	"congruent"	2073.22790000215	1	80
"R0DYS-D"	"verbal"	4251.88220000267	1	80
"R0DYS-D"	"neutral"	4637.4935999997	1	80
"R0DYS-D"	"congruent"	3111.73169999942	1	80
"R0DYS-D"	"neutral"	3150.12280000001	1	80
"R0DYS-D"	"incongruent"	4600.30959999934	1	80
"R0DYS-D"	"verbal"	6827.71030000225	1	80
"R0DYS-D"	"incongruent"	3176.13589999825	1	80
"R0DYS-D"	"neutral"	2848.00490000099	1	80
"R0DYS-D"	"congruent"	6220.56509999931	1	80
"R0DYS-D"	"neutral"	2621.29210000113	1	80
"R0DYS-D"	"verbal"	3023.12319999933	1	80
"R0DYS-D"	"incongruent"	3696.94029999897	1	80
"R0DYS-D"	"verbal"	3343.32230000198	1	80
"R0DYS-D"	"congruent"	3190.33210000023	1	80
"R0DYS-D"	"neutral"	2616.22120000049	1	80
"R0DYS-D"	"incongruent"	3180.52939999849	1	80
"R0DYS-D"	"verbal"	3219.40689999983	1	80
"R0DYS-D"	"congruent"	5562.99049999937	1	80
"R0DYS-D"	"incongruent"	2849.90069999918	1	80
"R0DYS-D"	"neutral"	2951.99170000106	1	80
"R0DYS-D"	"verbal"	2936.19989999756	1	80
"R0DYS-D"	"incongruent"	3024.13280000538	1	80
"R0DYS-D"	"neutral"	1949.81839999929	1	80
"R0DYS-D"	"verbal"	3814.51640000194	1	80
"R0DYS-D"	"congruent"	2931.63280000165	1	80
"R0DYS-D"	"incongruent"	3888.35199999809	1	80
"R0DYS-D"	"neutral"	3716.79540000111	1	80
"R0DYS-D"	"congruent"	2477.50060000271	1	80
"R0DYS-D"	"verbal"	2849.11879999563	1	80
"R0DYS-D"	"congruent"	2628.62040000036	1	80
"R0DYS-D"	"neutral"	1900.83090000227	1	80
"R0DYS-D"	"congruent"	2311.74569999799	1	80
"R0DYS-D"	"verbal"	3808.08590000123	1	80
"R0DYS-D"	"incongruent"	4103.68790000305	1	80
"R0DYS-D"	"verbal"	3486.34249999747	1	80
"R0DYS-D"	"neutral"	3699.96440000087	1	80
"R0DYS-D"	"congruent"	3821.75449999794	1	80
"R0DYS-D"	"neutral"	5719.90550000221	1	80
"R0DYS-D"	"incongruent"	3381.79169999808	1	80
"R0DYS-D"	"verbal"	3398.19050000235	1	80
"R0DYS-D"	"incongruent"	3032.16209999844	1	80
"R0DYS-D"	"congruent"	3717.03390000015	1	80
"R0DYS-D"	"neutral"	2643.56210000068	1	80
"R0DYS-D"	"verbal"	2398.7285999991	1	80
"R0DYS-D"	"neutral"	1981.95270000026	1	80
"R0DYS-D"	"incongruent"	1963.7424999997	0	80
"R0DYS-D"	"congruent"	2163.07239999995	1	80
"R0DYS-D"	"verbal"	2524.60909999907	1	80
"R0DYS-D"	"incongruent"	8930.61620000005	1	80
"R0DYS-D"	"neutral"	6785.51110000163	1	80
"R0DYS-D"	"congruent"	2938.55899999663	1	80
"R0DYS-D"	"incongruent"	5486.31020000204	1	80
"R0DYS-D"	"congruent"	2227.55379999802	1	80
"R0DYS-D"	"incongruent"	3746.38390000165	1	80
"R0DYS-D"	"neutral"	1981.83339999989	1	80
"R0DYS-D"	"congruent"	3214.51530000195	1	80
"R0DYS-D"	"neutral"	2523.68009999767	1	80
"R0DYS-D"	"verbal"	3639.42599999905	1	80
"R0DYS-D"	"incongruent"	4837.84730000049	1	80
"R0DYS-D"	"verbal"	4248.66600000113	1	80
"R0DYS-D"	"congruent"	2429.10339999944	1	80
"R0DYS-D"	"neutral"	3104.72049999982	1	80
"R0DYS-D"	"reading"	3501.64869999886	1	80
"R0DYS-D"	"reading"	3222.49850000069	1	80
"R0DYS-D"	"reading"	2273.94680000097	1	80
"R0DYS-D"	"reading"	3314.97470000014	1	80
"R0DYS-D"	"reading"	1915.52959999815	1	80
"R0DYS-D"	"reading"	1634.51490000263	1	80
"R0DYS-D"	"reading"	2273.73119999841	1	80
"R0DYS-D"	"reading"	2548.94679999724	1	80
"R0DYS-D"	"reading"	2261.53490000218	1	80
"R0DYS-D"	"reading"	2295.55049999803	1	80
"R0DYS-D"	"reading"	2157.00590000302	1	80
"R0DYS-D"	"reading"	2091.58669999614	1	80
"R0DYS-D"	"reading"	3206.4627000019	1	80
"R0DYS-D"	"reading"	2374.50490000099	1	80
"R0DYS-D"	"reading"	2285.02610000223	1	80
"R0DYS-D"	"reading"	1900.42909999937	1	80
"R0DYS-D"	"reading"	2351.41969999671	1	80
"R0DYS-D"	"reading"	2307.2050999999	1	80
"R0DYS-D"	"reading"	2210.41350000352	1	80
"R0DYS-D"	"reading"	1621.28880000114	1	80
"R0DYS-D"	"reading"	2099.5991999954	1	80
"R0DYS-D"	"reading"	1564.15810000151	1	80
"R0DYS-D"	"reading"	2329.16449999809	1	80
"R0DYS-D"	"reading"	1898.36379999667	1	80
"R0DYS-D"	"reading"	3440.98809999973	1	80
"R0DYS-D"	"reading"	2052.44280000031	1	80
"R0DYS-D"	"reading"	4548.68340000138	1	80
"R0DYS-D"	"reading"	2249.68740000203	1	80
"R0DYS-D"	"reading"	1938.78749999776	1	80
"R0DYS-D"	"reading"	1827.45969999954	1	80
"R0DYS-D"	"reading"	1949.86340000108	1	80
"R0DYS-D"	"reading"	1995.98090000078	1	80
"R0DYS-D"	"reading"	2463.366899997	1	80
"R0DYS-D"	"reading"	1984.8487999998	1	80
"R0DYS-D"	"reading"	3142.7955000028	1	80
"R0DYS-D"	"reading"	2751.51150000095	1	80
"R0DYS-D"	"reading"	1557.05799999833	1	80
"R0DYS-D"	"reading"	2375.40949999914	1	80
"R0DYS-D"	"reading"	2148.04960000142	1	80
"R0DYS-D"	"reading"	5261.79740000144	1	80
"R0DYS-D"	"reading"	1823.13199999928	1	80
"R0DYS-D"	"reading"	4176.86159999669	1	80
"R0DYS-D"	"reading"	1982.81720000133	1	80
"R0DYS-D"	"reading"	1930.61290000007	1	80
"R0DYS-D"	"reading"	1694.85930000246	1	80
"R0DYS-D"	"reading"	1748.20470000058	1	80
"R0DYS-D"	"reading"	2316.24980000034	1	80
"R0DYS-D"	"reading"	1909.19079999998	1	80
"R0DYS-D"	"reading"	1789.75319999829	1	80
"R0DYS-D"	"reading"	1746.14829999954	1	80
"R0DYS-D"	"reading"	2740.17819999903	1	80
"R0DYS-D"	"reading"	3107.59889999777	1	80
"R0DYS-D"	"reading"	2545.96660000086	1	80
"R0DYS-D"	"reading"	2699.90830000117	1	80
"R0DYS-D"	"reading"	1762.42069999874	1	80
"R0DYS-D"	"reading"	1544.76580000296	1	80
"R0DYS-D"	"reading"	2411.78709999844	1	80
"R0DYS-D"	"reading"	2208.68980000168	1	80
"R0DYS-D"	"reading"	1427.83570000157	1	80
"R0DYS-D"	"reading"	1542.6334999986	1	80
"R0DYS-D"	"reading"	1773.56830000132	1	80
"R0DYS-D"	"reading"	2207.55359999835	1	80
"R0DYS-D"	"reading"	1580.97629999742	1	80
"R0DYS-C"	"verbal"	4039.94000000507	1	51
"R0DYS-C"	"verbal"	4039.94000000507	1	18
"R0DYS-C"	"incongruent"	1014.39469999075	1	51
"R0DYS-C"	"incongruent"	1014.39469999075	1	18
"R0DYS-C"	"congruent"	765.248300001025	1	51
"R0DYS-C"	"congruent"	765.248300001025	1	18
"R0DYS-C"	"incongruent"	612.76740000397	1	51
"R0DYS-C"	"incongruent"	612.76740000397	1	18
"R0DYS-C"	"neutral"	2075.8682000041	1	51
"R0DYS-C"	"neutral"	2075.8682000041	1	18
"R0DYS-C"	"verbal"	2384.91889999062	1	51
"R0DYS-C"	"verbal"	2384.91889999062	1	18
"R0DYS-C"	"congruent"	549.980900004506	1	51
"R0DYS-C"	"congruent"	549.980900004506	1	18
"R0DYS-C"	"verbal"	989.756999999285	1	51
"R0DYS-C"	"verbal"	989.756999999285	1	18
"R0DYS-C"	"incongruent"	655.475500002503	1	51
"R0DYS-C"	"incongruent"	655.475500002503	1	18
"R0DYS-C"	"neutral"	1914.44459999353	1	51
"R0DYS-C"	"neutral"	1914.44459999353	1	18
"R0DYS-C"	"congruent"	1468.34600000829	1	51
"R0DYS-C"	"congruent"	1468.34600000829	1	18
"R0DYS-C"	"verbal"	1757.96840000153	1	51
"R0DYS-C"	"verbal"	1757.96840000153	1	18
"R0DYS-C"	"incongruent"	1543.1325000003	1	51
"R0DYS-C"	"incongruent"	1543.1325000003	1	18
"R0DYS-C"	"neutral"	1024.18809999526	1	51
"R0DYS-C"	"neutral"	1024.18809999526	1	18
"R0DYS-C"	"congruent"	1410.84499999881	1	51
"R0DYS-C"	"congruent"	1410.84499999881	1	18
"R0DYS-C"	"verbal"	789.002399995923	1	51
"R0DYS-C"	"verbal"	789.002399995923	1	18
"R0DYS-C"	"neutral"	665.117000006139	1	51
"R0DYS-C"	"neutral"	665.117000006139	1	18
"R0DYS-C"	"incongruent"	720.044799998403	1	51
"R0DYS-C"	"incongruent"	720.044799998403	1	18
"R0DYS-C"	"congruent"	592.183699995279	1	51
"R0DYS-C"	"congruent"	592.183699995279	1	18
"R0DYS-C"	"verbal"	695.79430000484	1	51
"R0DYS-C"	"verbal"	695.79430000484	1	18
"R0DYS-C"	"neutral"	1181.69009999931	1	51
"R0DYS-C"	"neutral"	1181.69009999931	1	18
"R0DYS-C"	"incongruent"	529.369700007141	1	51
"R0DYS-C"	"incongruent"	529.369700007141	1	18
"R0DYS-C"	"congruent"	2164.18720000982	0	51
"R0DYS-C"	"congruent"	2164.18720000982	0	18
"R0DYS-C"	"incongruent"	852.93599999696	0	51
"R0DYS-C"	"incongruent"	852.93599999696	0	18
"R0DYS-C"	"verbal"	858.105299994349	1	51
"R0DYS-C"	"verbal"	858.105299994349	1	18
"R0DYS-C"	"incongruent"	1089.64690000564	1	51
"R0DYS-C"	"incongruent"	1089.64690000564	1	18
"R0DYS-C"	"neutral"	576.969800002873	1	51
"R0DYS-C"	"neutral"	576.969800002873	1	18
"R0DYS-C"	"congruent"	683.849499993026	1	51
"R0DYS-C"	"congruent"	683.849499993026	1	18
"R0DYS-C"	"verbal"	989.794200003147	1	51
"R0DYS-C"	"verbal"	989.794200003147	1	18
"R0DYS-C"	"neutral"	869.175200000405	1	51
"R0DYS-C"	"neutral"	869.175200000405	1	18
"R0DYS-C"	"incongruent"	592.126400001347	1	51
"R0DYS-C"	"incongruent"	592.126400001347	1	18
"R0DYS-C"	"congruent"	736.153099998832	1	51
"R0DYS-C"	"congruent"	736.153099998832	1	18
"R0DYS-C"	"verbal"	1121.76690000296	1	51
"R0DYS-C"	"verbal"	1121.76690000296	1	18
"R0DYS-C"	"neutral"	536.907699994743	1	51
"R0DYS-C"	"neutral"	536.907699994743	1	18
"R0DYS-C"	"congruent"	903.3321999982	0	51
"R0DYS-C"	"congruent"	903.3321999982	0	18
"R0DYS-C"	"incongruent"	547.8784000054	0	51
"R0DYS-C"	"incongruent"	547.8784000054	0	18
"R0DYS-C"	"verbal"	5269.89580000192	1	51
"R0DYS-C"	"verbal"	5269.89580000192	1	18
"R0DYS-C"	"incongruent"	1310.09569999576	1	51
"R0DYS-C"	"incongruent"	1310.09569999576	1	18
"R0DYS-C"	"neutral"	868.059500001371	1	51
"R0DYS-C"	"neutral"	868.059500001371	1	18
"R0DYS-C"	"congruent"	1101.53749999404	1	51
"R0DYS-C"	"congruent"	1101.53749999404	1	18
"R0DYS-C"	"verbal"	1189.50620000809	1	51
"R0DYS-C"	"verbal"	1189.50620000809	1	18
"R0DYS-C"	"neutral"	656.403499998152	1	51
"R0DYS-C"	"neutral"	656.403499998152	1	18
"R0DYS-C"	"incongruent"	503.601099997759	1	51
"R0DYS-C"	"incongruent"	503.601099997759	1	18
"R0DYS-C"	"congruent"	534.897100001574	1	51
"R0DYS-C"	"congruent"	534.897100001574	1	18
"R0DYS-C"	"verbal"	937.527199998498	1	51
"R0DYS-C"	"verbal"	937.527199998498	1	18
"R0DYS-C"	"congruent"	909.240800000727	1	51
"R0DYS-C"	"congruent"	909.240800000727	1	18
"R0DYS-C"	"verbal"	1102.79439999908	1	51
"R0DYS-C"	"verbal"	1102.79439999908	1	18
"R0DYS-C"	"incongruent"	524.768500000238	1	51
"R0DYS-C"	"incongruent"	524.768500000238	1	18
"R0DYS-C"	"neutral"	848.870900005102	1	51
"R0DYS-C"	"neutral"	848.870900005102	1	18
"R0DYS-C"	"congruent"	1136.95380000025	1	51
"R0DYS-C"	"congruent"	1136.95380000025	1	18
"R0DYS-C"	"verbal"	1053.32450000197	1	51
"R0DYS-C"	"verbal"	1053.32450000197	1	18
"R0DYS-C"	"neutral"	804.681499995291	1	51
"R0DYS-C"	"neutral"	804.681499995291	1	18
"R0DYS-C"	"congruent"	827.605899997056	1	51
"R0DYS-C"	"congruent"	827.605899997056	1	18
"R0DYS-C"	"verbal"	1572.27429999411	1	51
"R0DYS-C"	"verbal"	1572.27429999411	1	18
"R0DYS-C"	"congruent"	1726.24329999834	1	51
"R0DYS-C"	"congruent"	1726.24329999834	1	18
"R0DYS-C"	"incongruent"	1939.68980000168	1	51
"R0DYS-C"	"incongruent"	1939.68980000168	1	18
"R0DYS-C"	"verbal"	2133.84359999746	1	51
"R0DYS-C"	"verbal"	2133.84359999746	1	18
"R0DYS-C"	"incongruent"	2098.73719999939	1	51
"R0DYS-C"	"incongruent"	2098.73719999939	1	18
"R0DYS-C"	"neutral"	860.036100000143	1	51
"R0DYS-C"	"neutral"	860.036100000143	1	18
"R0DYS-C"	"incongruent"	5844.80130000412	1	51
"R0DYS-C"	"incongruent"	5844.80130000412	1	18
"R0DYS-C"	"verbal"	1192.45949999988	1	51
"R0DYS-C"	"verbal"	1192.45949999988	1	18
"R0DYS-C"	"neutral"	1078.50659999251	1	51
"R0DYS-C"	"neutral"	1078.50659999251	1	18
"R0DYS-C"	"congruent"	725.975500009954	1	51
"R0DYS-C"	"congruent"	725.975500009954	1	18
"R0DYS-C"	"neutral"	542.938999995589	1	51
"R0DYS-C"	"neutral"	542.938999995589	1	18
"R0DYS-C"	"incongruent"	513.55340000242	1	51
"R0DYS-C"	"incongruent"	513.55340000242	1	18
"R0DYS-C"	"verbal"	516.658699996769	1	51
"R0DYS-C"	"verbal"	516.658699996769	1	18
"R0DYS-C"	"incongruent"	1274.05920000374	1	51
"R0DYS-C"	"incongruent"	1274.05920000374	1	18
"R0DYS-C"	"neutral"	708.847400002182	1	51
"R0DYS-C"	"neutral"	708.847400002182	1	18
"R0DYS-C"	"congruent"	575.98749999702	1	51
"R0DYS-C"	"congruent"	575.98749999702	1	18
"R0DYS-C"	"neutral"	1046.54200000316	1	51
