subject	group	session	direction	congruency	acc	rt
HGK09	CON	1	left	incongruent	correct	1.483
HGK09	CON	1	right	congruent	correct	0.597
HGK09	CON	1	left	congruent	correct	0.477
HGK09	CON	1	right	congruent	correct	0.530
HGK09	CON	1	left	incongruent	correct	0.968
HGK09	CON	1	left	congruent	correct	0.663
HGK09	CON	1	right	incongruent	correct	0.668
HGK09	CON	1	left	incongruent	correct	0.707
HGK09	CON	1	right	incongruent	correct	0.536
HGK09	CON	1	right	congruent	correct	0.617
HGK09	CON	1	left	congruent	correct	0.550
HG04	HG	1	left	congruent	correct	1.541
HG04	HG	1	right	incongruent	correct	1.396
HG04	HG	1	left	incongruent	correct	1.266
HG04	HG	1	right	congruent	correct	0.842
HG04	HG	1	right	incongruent	correct	0.860
HG04	HG	1	right	congruent	correct	0.691
HG04	HG	1	left	incongruent	correct	0.988
HG04	HG	1	left	congruent	correct	0.874
HG04	HG	1	left	incongruent	incorrect	0.885
HG04	HG	1	right	congruent	correct	0.755
HG04	HG	1	left	congruent	correct	0.927
HG04	HG	1	right	incongruent	correct	0.803
HG04	HG	1	left	congruent	correct	0.527
HG04	HG	1	right	incongruent	correct	0.697
HG04	HG	1	left	incongruent	correct	0.611
HG04	HG	1	right	congruent	correct	0.598
HG04	HG	1	right	congruent	correct	0.489
HG04	HG	1	left	congruent	correct	0.767
HG04	HG	1	right	incongruent	correct	0.820
HG04	HG	1	left	incongruent	correct	0.735
HG04	HG	1	right	congruent	correct	0.654
HG04	HG	1	right	incongruent	correct	1.098
HG04	HG	1	left	incongruent	correct	1.385
HG04	HG	1	left	congruent	correct	0.688
HG04	HG	1	right	congruent	correct	0.676
HG04	HG	1	left	congruent	correct	0.613
HG04	HG	1	left	incongruent	correct	0.720
HG04	HG	1	right	incongruent	correct	0.888
HG04	HG	1	right	incongruent	correct	0.639
HG04	HG	1	left	congruent	correct	0.496
HG04	HG	1	left	incongruent	correct	0.860
HG04	HG	1	right	congruent	correct	0.647
HG04	HG	1	left	congruent	correct	0.608
HG04	HG	1	right	congruent	correct	0.520
HG04	HG	1	left	incongruent	correct	0.972
HG04	HG	1	right	incongruent	correct	1.035
HG04	HG	1	left	congruent	correct	0.578
HG04	HG	1	left	incongruent	correct	0.669
HG04	HG	1	right	congruent	correct	0.536
HG04	HG	1	right	incongruent	correct	0.615
HG04	HG	1	right	incongruent	correct	0.697
HG04	HG	1	right	congruent	correct	0.541
HG04	HG	1	left	congruent	correct	0.615
HG04	HG	1	left	incongruent	correct	0.615
HG04	HG	1	right	incongruent	correct	0.683
HG04	HG	1	left	congruent	correct	0.637
HG04	HG	1	left	incongruent	correct	0.760
HG04	HG	1	right	congruent	correct	0.568
HG04	HG	1	right	incongruent	correct	0.834
HG04	HG	1	right	congruent	correct	0.486
HG04	HG	1	left	congruent	correct	0.582
HG04	HG	1	left	incongruent	correct	0.883
HG04	HG	1	right	congruent	correct	0.513
HG04	HG	1	right	incongruent	correct	0.744
HG04	HG	1	left	incongruent	correct	0.700
HG04	HG	1	left	congruent	correct	0.601
HG04	HG	1	left	incongruent	correct	0.682
HG04	HG	1	left	congruent	correct	0.520
HG04	HG	1	right	incongruent	correct	0.592
HG04	HG	1	right	congruent	correct	0.544
HG04	HG	1	right	incongruent	correct	0.690
HG04	HG	1	left	incongruent	correct	0.633
HG04	HG	1	left	congruent	correct	0.660
HG04	HG	1	right	congruent	correct	0.464
HG04	HG	1	right	incongruent	correct	0.566
HG04	HG	1	left	incongruent	correct	0.773
HG04	HG	1	right	congruent	correct	0.583
HG04	HG	1	left	congruent	correct	0.933
HG04	HG	1	left	congruent	correct	0.617
HG04	HG	1	left	incongruent	correct	0.831
HG04	HG	1	right	incongruent	correct	0.697
HG04	HG	1	right	congruent	correct	0.547
HG04	HG	1	left	incongruent	correct	1.034
HG04	HG	1	right	congruent	correct	0.582
HG04	HG	1	right	incongruent	correct	1.021
HG04	HG	1	left	congruent	correct	0.871
HG04	HG	1	left	incongruent	correct	0.748
HG04	HG	1	right	incongruent	correct	0.933
HG04	HG	1	left	congruent	correct	0.531
HG04	HG	1	right	congruent	correct	0.575
HG04	HG	1	right	congruent	correct	0.545
HG04	HG	1	right	incongruent	correct	1.060
HG04	HG	1	left	congruent	correct	0.517
HG04	HG	1	left	incongruent	correct	0.790
HG04	HG	1	right	incongruent	correct	0.731
HG04	HG	1	left	congruent	correct	0.560
HG04	HG	1	left	incongruent	correct	0.609
HG04	HG	1	right	congruent	correct	0.598
HG04	HG	1	left	congruent	correct	0.562
HG04	HG	1	right	congruent	correct	0.625
HG04	HG	1	left	incongruent	correct	1.257
HG04	HG	1	right	incongruent	correct	0.926
HG04	HG	1	right	congruent	correct	0.534
HG04	HG	1	left	incongruent	correct	0.916
HG04	HG	1	left	congruent	correct	0.575
HG04	HG	1	right	incongruent	correct	0.792
HG23	HG	1	right	incongruent	correct	0.981
HG23	HG	1	right	congruent	correct	0.798
HG23	HG	1	left	congruent	correct	0.860
HG23	HG	1	left	incongruent	correct	1.070
HG23	HG	1	left	congruent	correct	1.033
HG23	HG	1	right	incongruent	correct	0.856
HG23	HG	1	left	incongruent	correct	1.395
HG23	HG	1	right	congruent	correct	1.342
HG23	HG	1	left	congruent	correct	1.181
HG23	HG	1	right	incongruent	correct	0.989
HG23	HG	1	left	incongruent	correct	0.948
HG23	HG	1	right	congruent	correct	0.988
HG23	HG	1	left	congruent	correct	0.805
HG23	HG	1	right	incongruent	correct	1.104
HG23	HG	1	left	incongruent	correct	0.999
HG23	HG	1	right	congruent	correct	1.025
HG23	HG	1	right	congruent	correct	1.107
HG23	HG	1	right	incongruent	correct	1.057
HG23	HG	1	left	incongruent	correct	0.917
HG23	HG	1	left	congruent	correct	0.929
HG23	HG	1	right	incongruent	correct	0.836
HG23	HG	1	left	incongruent	correct	1.144
HG23	HG	1	left	congruent	correct	0.844
HG23	HG	1	right	congruent	correct	0.874
HG23	HG	1	left	incongruent	correct	1.219
HG23	HG	1	right	congruent	correct	0.849
HG23	HG	1	right	incongruent	correct	0.951
HG23	HG	1	left	congruent	correct	0.986
HG23	HG	1	right	congruent	correct	0.798
HG23	HG	1	right	incongruent	correct	0.884
HG23	HG	1	left	incongruent	correct	0.884
HG23	HG	1	left	congruent	correct	0.944
HG23	HG	1	right	incongruent	correct	1.013
HG23	HG	1	left	incongruent	correct	1.269
HG23	HG	1	left	congruent	correct	1.032
HG23	HG	1	right	congruent	correct	0.929
HG23	HG	1	right	incongruent	correct	1.034
HG23	HG	1	right	congruent	correct	1.127
HG23	HG	1	left	congruent	correct	0.879
HG23	HG	1	left	incongruent	correct	1.191
HG23	HG	1	left	incongruent	correct	0.882
HG23	HG	1	left	congruent	correct	1.056
HG23	HG	1	right	incongruent	correct	1.113
HG23	HG	1	right	congruent	correct	0.904
HG23	HG	1	right	incongruent	correct	0.929
HG23	HG	1	right	congruent	correct	0.714
HG23	HG	1	left	incongruent	correct	1.035
HG23	HG	1	left	congruent	correct	0.845
HG23	HG	1	left	congruent	correct	0.843
HG23	HG	1	right	congruent	correct	0.875
HG23	HG	1	left	incongruent	correct	1.405
HG23	HG	1	right	incongruent	correct	0.874
HG23	HG	1	right	incongruent	correct	0.905
HG23	HG	1	right	congruent	correct	0.928
HG23	HG	1	left	congruent	correct	0.792
HG23	HG	1	left	incongruent	correct	1.378
HG23	HG	1	left	congruent	correct	0.877
HG23	HG	1	left	incongruent	correct	1.431
HG23	HG	1	right	congruent	correct	0.923
HG23	HG	1	right	incongruent	correct	1.088
HG23	HG	1	right	incongruent	correct	0.811
HG23	HG	1	left	congruent	correct	0.839
HG23	HG	1	right	congruent	correct	0.696
HG23	HG	1	left	incongruent	correct	0.775
HG23	HG	1	left	incongruent	correct	0.811
HG23	HG	1	left	congruent	correct	0.838
HG23	HG	1	right	congruent	correct	0.710
HG23	HG	1	right	incongruent	correct	1.055
HG23	HG	1	right	congruent	correct	0.742
HG23	HG	1	right	incongruent	correct	0.839
HG23	HG	1	left	congruent	correct	0.947
HG23	HG	1	left	incongruent	correct	1.169
HG23	HG	1	right	incongruent	correct	0.935
HG23	HG	1	right	congruent	correct	0.758
HG23	HG	1	left	incongruent	correct	0.785
HG23	HG	1	left	congruent	correct	0.735
HG23	HG	1	left	congruent	correct	0.677
HG23	HG	1	right	incongruent	correct	0.773
HG23	HG	1	right	congruent	correct	0.853
HG23	HG	1	left	incongruent	correct	0.910
HG23	HG	1	left	incongruent	correct	1.104
HG23	HG	1	right	incongruent	correct	0.857
HG23	HG	1	right	congruent	correct	0.976
HG23	HG	1	left	congruent	correct	0.940
HG23	HG	1	left	incongruent	correct	0.915
HG23	HG	1	right	incongruent	correct	1.171
HG23	HG	1	right	congruent	correct	1.302
HG23	HG	1	left	congruent	correct	0.858
HG23	HG	1	left	incongruent	correct	1.057
HG23	HG	1	left	congruent	correct	0.624
HG23	HG	1	right	incongruent	correct	0.942
HG23	HG	1	right	congruent	correct	0.953
HG23	HG	1	right	incongruent	correct	0.998
HG23	HG	1	left	incongruent	correct	1.215
HG23	HG	1	right	congruent	correct	1.016
HG23	HG	1	left	congruent	correct	0.843
HG17	HG	1	left	incongruent	correct	1.391
HG17	HG	1	right	incongruent	correct	1.166
HG17	HG	1	left	congruent	correct	0.841
HG17	HG	1	right	congruent	correct	0.951
HG17	HG	1	right	incongruent	correct	0.694
HG17	HG	1	left	congruent	correct	0.957
HG17	HG	1	left	incongruent	correct	1.059
HG17	HG	1	right	congruent	correct	0.947
HG17	HG	1	left	incongruent	correct	0.898
HG17	HG	1	right	congruent	correct	0.998
HG17	HG	1	left	congruent	correct	0.697
HG17	HG	1	right	incongruent	correct	0.722
HG17	HG	1	left	congruent	correct	0.655
HG17	HG	1	left	incongruent	correct	0.827
HG17	HG	1	right	congruent	correct	0.683
HG17	HG	1	right	incongruent	correct	0.675
HG17	HG	1	right	incongruent	correct	0.555
HG17	HG	1	right	congruent	correct	0.586
HG17	HG	1	left	incongruent	correct	0.703
HG17	HG	1	left	congruent	correct	0.893
HG17	HG	1	left	incongruent	correct	0.676
HG17	HG	1	right	congruent	correct	0.837
HG17	HG	1	left	congruent	correct	1.209
HG17	HG	1	right	incongruent	correct	0.792
HG17	HG	1	left	congruent	correct	0.642
HG17	HG	1	left	incongruent	correct	0.724
HG17	HG	1	right	congruent	correct	0.780
HG17	HG	1	right	incongruent	correct	0.839
HG17	HG	1	left	incongruent	correct	0.721
HG17	HG	1	right	congruent	correct	1.144
HG17	HG	1	right	incongruent	correct	0.788
HG17	HG	1	left	congruent	correct	0.951
HG17	HG	1	left	congruent	correct	0.686
HG17	HG	1	right	incongruent	correct	0.783
HG17	HG	1	right	congruent	correct	0.753
HG17	HG	1	left	incongruent	correct	0.691
HG17	HG	1	left	incongruent	correct	0.712
HG17	HG	1	right	congruent	correct	0.686
HG17	HG	1	right	incongruent	correct	0.709
HG17	HG	1	left	congruent	correct	0.685
HG17	HG	1	left	congruent	correct	0.623
HG17	HG	1	right	congruent	correct	0.582
HG17	HG	1	left	incongruent	correct	0.918
HG17	HG	1	right	incongruent	correct	0.936
HG17	HG	1	right	incongruent	correct	0.711
HG17	HG	1	right	congruent	correct	0.747
HG17	HG	1	left	congruent	correct	0.762
HG17	HG	1	left	incongruent	correct	0.714
HG17	HG	1	right	incongruent	correct	0.819
HG17	HG	1	right	congruent	correct	0.598
HG17	HG	1	left	incongruent	correct	0.570
HG17	HG	1	left	congruent	correct	0.578
HG17	HG	1	right	incongruent	correct	0.537
HG17	HG	1	left	incongruent	correct	0.735
HG17	HG	1	left	congruent	correct	0.715
HG17	HG	1	right	congruent	incorrect	0.596
HG17	HG	1	right	incongruent	correct	0.926
HG17	HG	1	right	congruent	correct	0.722
HG17	HG	1	left	congruent	correct	1.333
HG17	HG	1	left	incongruent	correct	1.356
HG17	HG	1	left	congruent	correct	0.868
HG17	HG	1	right	congruent	correct	1.006
HG17	HG	1	left	incongruent	correct	0.863
HG17	HG	1	right	incongruent	correct	0.783
HG17	HG	1	right	congruent	correct	0.796
HG17	HG	1	left	incongruent	correct	0.893
HG17	HG	1	right	incongruent	timeout	0.000
HG17	HG	1	left	congruent	timeout	0.000
HG17	HG	1	right	incongruent	correct	0.747
HG17	HG	1	left	congruent	correct	0.977
HG17	HG	1	right	congruent	correct	0.726
HG17	HG	1	left	incongruent	correct	0.794
HG17	HG	1	left	congruent	correct	0.891
HG17	HG	1	right	incongruent	correct	0.653
HG17	HG	1	left	incongruent	correct	0.610
HG17	HG	1	right	congruent	correct	0.638
HG17	HG	1	left	incongruent	correct	0.516
HG17	HG	1	left	congruent	correct	0.595
HG17	HG	1	right	congruent	correct	0.898
HG17	HG	1	right	incongruent	correct	0.795
HG17	HG	1	left	incongruent	correct	0.618
HG17	HG	1	left	congruent	correct	0.699
HG17	HG	1	right	congruent	correct	0.795
HG17	HG	1	right	incongruent	correct	0.831
HG17	HG	1	left	incongruent	correct	0.621
HG17	HG	1	right	congruent	correct	0.659
HG17	HG	1	right	incongruent	correct	0.649
HG17	HG	1	left	congruent	correct	0.792
HG17	HG	1	right	incongruent	correct	0.723
HG17	HG	1	left	congruent	correct	0.883
HG17	HG	1	left	incongruent	correct	1.205
HG17	HG	1	right	congruent	correct	0.636
HG17	HG	1	left	incongruent	correct	0.669
HG17	HG	1	right	incongruent	correct	0.646
HG17	HG	1	right	congruent	correct	0.658
HG17	HG	1	left	congruent	correct	0.839
HG11	HG	2	left	incongruent	correct	1.251
HG11	HG	2	right	congruent	correct	0.794
HG11	HG	2	left	congruent	correct	0.740
HG11	HG	2	right	incongruent	correct	1.403
HG11	HG	2	right	incongruent	correct	1.135
HG11	HG	2	right	congruent	correct	0.645
HG11	HG	2	left	congruent	correct	0.764
HG11	HG	2	left	incongruent	correct	1.970
HG11	HG	2	right	congruent	correct	1.432
HG11	HG	2	right	incongruent	correct	1.127
HG11	HG	2	left	congruent	correct	1.300
HG11	HG	2	left	incongruent	correct	1.450
HG11	HG	2	right	incongruent	correct	1.369
HG11	HG	2	right	congruent	correct	0.665
HG11	HG	2	left	congruent	correct	0.999
HG11	HG	2	left	incongruent	correct	0.903
HG11	HG	2	right	congruent	correct	1.557
HG11	HG	2	right	incongruent	correct	1.066
HG11	HG	2	left	incongruent	correct	1.043
HG11	HG	2	left	congruent	correct	1.095
HG11	HG	2	right	congruent	correct	1.049
HG11	HG	2	left	incongruent	incorrect	0.556
HG11	HG	2	left	congruent	correct	0.672
HG11	HG	2	right	incongruent	correct	1.287
HG11	HG	2	right	congruent	correct	1.008
HG11	HG	2	left	congruent	correct	0.823
HG11	HG	2	left	incongruent	correct	1.339
HG11	HG	2	right	incongruent	correct	1.032
HG11	HG	2	left	incongruent	correct	1.248
HG11	HG	2	left	congruent	correct	1.535
HG11	HG	2	right	congruent	correct	1.236
HG11	HG	2	right	incongruent	correct	1.050
HG11	HG	2	left	congruent	correct	0.723
HG11	HG	2	left	incongruent	correct	1.066
HG11	HG	2	right	congruent	correct	1.446
HG11	HG	2	right	incongruent	correct	1.169
HG11	HG	2	right	congruent	correct	0.734
HG11	HG	2	left	congruent	correct	1.257
HG11	HG	2	left	incongruent	correct	0.849
HG11	HG	2	right	incongruent	correct	1.000
HG11	HG	2	right	congruent	correct	0.756
HG11	HG	2	right	incongruent	correct	0.899
HG11	HG	2	left	congruent	correct	0.561
HG11	HG	2	left	incongruent	correct	0.615
HG11	HG	2	left	incongruent	correct	1.074
HG11	HG	2	right	incongruent	correct	1.571
HG11	HG	2	left	congruent	correct	0.859
HG11	HG	2	right	congruent	correct	0.589
HG11	HG	2	right	incongruent	correct	1.579
HG11	HG	2	right	congruent	correct	1.670
HG11	HG	2	left	congruent	correct	1.513
HG11	HG	2	left	incongruent	correct	0.835
HG11	HG	2	left	incongruent	correct	0.816
HG11	HG	2	right	congruent	correct	0.690
HG11	HG	2	right	incongruent	timeout	0.000
HG11	HG	2	left	congruent	correct	0.585
HG11	HG	2	right	congruent	correct	0.558
HG11	HG	2	left	congruent	correct	0.695
HG11	HG	2	right	incongruent	correct	0.693
HG11	HG	2	left	incongruent	correct	1.271
HG11	HG	2	left	congruent	incorrect	1.023
HG11	HG	2	left	incongruent	correct	1.209
HG11	HG	2	right	congruent	correct	0.513
HG11	HG	2	right	incongruent	correct	1.085
HG11	HG	2	left	incongruent	correct	1.075
HG11	HG	2	right	incongruent	correct	1.314
HG11	HG	2	right	congruent	correct	1.106
HG11	HG	2	left	congruent	correct	0.671
HG11	HG	2	right	incongruent	timeout	0.000
HG11	HG	2	left	incongruent	correct	0.929
HG11	HG	2	right	congruent	correct	1.114
HG11	HG	2	left	congruent	correct	0.931
HG11	HG	2	right	congruent	correct	0.859
HG11	HG	2	right	incongruent	correct	1.434
HG11	HG	2	left	incongruent	correct	1.342
HG11	HG	2	left	congruent	correct	0.768
HG11	HG	2	left	incongruent	correct	1.007
HG11	HG	2	left	congruent	correct	0.966
HG11	HG	2	right	incongruent	correct	0.697
HG11	HG	2	right	congruent	correct	0.669
HG11	HG	2	right	incongruent	correct	1.491
HG11	HG	2	right	congruent	correct	1.064
HG11	HG	2	left	congruent	incorrect	1.849
HG11	HG	2	left	incongruent	correct	1.051
HG11	HG	2	left	incongruent	correct	1.446
HG11	HG	2	right	incongruent	correct	1.085
HG11	HG	2	left	congruent	correct	0.724
HG11	HG	2	right	congruent	correct	0.789
HG11	HG	2	right	congruent	correct	1.359
HG11	HG	2	left	incongruent	correct	0.797
HG11	HG	2	right	incongruent	timeout	0.000
HG11	HG	2	left	congruent	correct	0.629
HG11	HG	2	right	congruent	correct	0.742
HG11	HG	2	right	incongruent	incorrect	0.992
HG11	HG	2	left	congruent	correct	0.907
HG11	HG	2	left	incongruent	correct	1.399
HGK03	CON	1	right	incongruent	correct	0.959
HGK03	CON	1	right	congruent	correct	0.717
HGK03	CON	1	left	incongruent	correct	0.870
HGK03	CON	1	left	congruent	correct	0.571
HGK03	CON	1	left	incongruent	correct	0.670
HGK03	CON	1	left	congruent	correct	0.686
HGK03	CON	1	right	congruent	correct	0.531
HGK03	CON	1	right	incongruent	correct	0.781
HGK03	CON	1	left	congruent	correct	0.498
HGK03	CON	1	right	congruent	correct	0.492
HGK03	CON	1	right	incongruent	correct	0.917
HGK03	CON	1	left	incongruent	correct	0.585
HGK03	CON	1	right	incongruent	correct	1.761
HGK03	CON	1	left	incongruent	correct	0.550
HGK03	CON	1	right	congruent	correct	0.564
HGK03	CON	1	left	congruent	correct	0.568
HGK03	CON	1	right	incongruent	correct	0.647
HGK03	CON	1	left	incongruent	correct	0.591
HGK03	CON	1	left	congruent	correct	0.529
HGK03	CON	1	right	congruent	correct	0.482
HGK03	CON	1	right	congruent	correct	0.455
HGK03	CON	1	right	incongruent	correct	0.445
HGK03	CON	1	left	congruent	correct	0.500
HGK03	CON	1	left	incongruent	correct	0.762
HGK03	CON	1	right	congruent	correct	0.593
HGK03	CON	1	right	incongruent	correct	0.771
HGK03	CON	1	left	incongruent	correct	0.519
HGK03	CON	1	left	congruent	correct	0.423
HGK03	CON	1	right	congruent	correct	0.424
HGK03	CON	1	left	incongruent	correct	0.551
HGK03	CON	1	left	congruent	correct	0.474
HGK03	CON	1	right	incongruent	correct	0.714
HGK03	CON	1	left	congruent	correct	0.578
HGK03	CON	1	left	incongruent	correct	0.603
HGK03	CON	1	right	congruent	correct	0.591
HGK03	CON	1	right	incongruent	correct	0.630
HGK03	CON	1	left	incongruent	correct	0.554
HGK03	CON	1	right	congruent	correct	0.510
HGK03	CON	1	right	incongruent	correct	0.599
HGK03	CON	1	left	congruent	correct	0.433
HGK03	CON	1	left	congruent	correct	0.374
HGK03	CON	1	left	incongruent	correct	0.602
HGK03	CON	1	right	congruent	correct	0.563
HGK03	CON	1	right	incongruent	correct	0.769
HGK03	CON	1	left	congruent	correct	0.451
HGK03	CON	1	right	incongruent	correct	0.560
HGK03	CON	1	left	incongruent	correct	0.580
HGK03	CON	1	right	congruent	correct	0.548
HGK03	CON	1	left	incongruent	correct	0.924
HGK03	CON	1	left	congruent	correct	0.464
HGK03	CON	1	right	incongruent	correct	0.713
HGK03	CON	1	right	congruent	correct	0.588
HGK03	CON	1	right	incongruent	correct	0.603
HGK03	CON	1	right	congruent	correct	0.465
HGK03	CON	1	left	incongruent	correct	0.665
HGK03	CON	1	left	congruent	correct	0.662
HGK03	CON	1	left	incongruent	correct	0.714
HGK03	CON	1	right	congruent	correct	0.577
HGK03	CON	1	left	congruent	correct	0.445
HGK03	CON	1	right	incongruent	correct	0.606
HGK03	CON	1	left	congruent	correct	0.500
HGK03	CON	1	right	incongruent	correct	0.658
HGK03	CON	1	right	congruent	correct	0.693
HGK03	CON	1	left	incongruent	correct	0.598
HGK03	CON	1	right	congruent	correct	0.538
HGK03	CON	1	left	incongruent	correct	0.567
HGK03	CON	1	right	incongruent	correct	0.725
HGK03	CON	1	left	congruent	correct	0.391
HGK03	CON	1	left	incongruent	correct	0.647
HGK03	CON	1	right	incongruent	correct	0.644
HGK03	CON	1	left	congruent	correct	0.664
HGK03	CON	1	right	congruent	correct	0.508
HGK03	CON	1	right	congruent	correct	0.513
HGK03	CON	1	right	incongruent	correct	0.791
HGK03	CON	1	left	incongruent	correct	0.573
HGK03	CON	1	left	congruent	correct	0.407
HGK03	CON	1	left	incongruent	correct	0.553
HGK03	CON	1	left	congruent	correct	0.381
HGK03	CON	1	right	incongruent	correct	0.578
HGK03	CON	1	right	congruent	correct	0.585
HGK03	CON	1	right	congruent	correct	0.425
HGK03	CON	1	left	incongruent	correct	0.605
HGK03	CON	1	left	congruent	correct	0.523
HGK03	CON	1	right	incongruent	correct	1.158
HGK03	CON	1	right	congruent	correct	0.571
HGK03	CON	1	left	incongruent	correct	0.639
HGK03	CON	1	left	congruent	correct	0.400
HGK03	CON	1	right	incongruent	incorrect	0.400
HGK03	CON	1	right	incongruent	correct	0.523
